row_id,seqlane_id,plate,ROW,COL,TopHitAccession,NextHit,ThirdHit,Score,label,lines,Site,position,row,col,id,match
714,CDN24ANXX_2#,144,A,1,6046,6043,6900,0.997193915226702,3512,6046,Ullstorp,11.4,A,1,3512,True
714,CDN24ANXX_2#,144,B,1,6126,6115,6106,0.999271667880553,2447,6126,Ullstorp,10.4,B,1,2447,True
714,CDN24ANXX_2#,144,C,1,9452,9451,9450,1,3898,9452,Ratch,1.6,C,1,3898,True
714,CDN24ANXX_2#,144,D,1,8241,9970,10013,1,2035,8241,Ullstorp,4.5,D,1,2035,True
714,CDN24ANXX_2#,144,E,1,9452,9451,9974,0.999021526418787,2274,9452,Ullstorp,4.3,E,1,2274,True
714,CDN24ANXX_2#,144,F,1,6180,7127,7413,0.998500749625187,1253,6180,Ramsta,8.6,F,1,1253,True
714,CDN24ANXX_2#,144,G,1,6231,9433,6069,0.998481108790583,2570,6231,Ullstorp,2.3,G,1,2570,True
714,CDN24ANXX_2#,144,H,1,9452,9451,9450,0.996746909564086,3675,9452,Ratch,10.5,H,1,3675,True
715,CDN24ANXX_2#,144,A,2,6231,9433,6069,0.996078431372549,2006,6231,Adal,6.1,A,2,2006,True
715,CDN24ANXX_2#,144,B,2,6237,6241,6235,0.999004479840717,2095,6237,Ullstorp,6.5,B,2,2095,True
715,CDN24ANXX_2#,144,C,2,9452,9451,9450,0.998529102752679,2781,9452,Ratch,6.4,C,2,2781,True
715,CDN24ANXX_2#,144,D,2,6126,6115,6106,0.99721082854799,1919,6126,Adal,11.3,D,2,1919,True
715,CDN24ANXX_2#,144,E,2,6126,6115,6106,0.996620064526041,3812,6126,Ratch,2.5,E,2,3812,True
715,CDN24ANXX_2#,144,F,2,9470,9970,9974,0.997936868165876,1988,9470,Adal,5.1,F,2,1988,True
715,CDN24ANXX_2#,144,G,2,9452,9451,9450,0.998493749058593,1726,9452,Adal,9.5,G,2,1726,True
715,CDN24ANXX_2#,144,H,2,9452,9451,9450,0.99875400498398,4076,9452,Ratch,8.5,H,2,4076,True
716,CDN24ANXX_2#,144,A,3,9470,9970,9974,0.998723093761401,1777,9470,Adal,9.1,A,3,1777,True
716,CDN24ANXX_2#,144,B,3,6191,6198,6188,0.992077464788732,206,6191,Ramsta,9.1,B,3,206,True
716,CDN24ANXX_2#,144,C,3,8241,9970,9974,0.997169544296632,3639,8241,Ratch,5.4,C,3,3639,True
716,CDN24ANXX_2#,144,D,3,6180,7127,7413,0.996919285274184,1658,6180,Ramsta,1.4,D,3,1658,True
716,CDN24ANXX_2#,144,E,3,6126,6115,6106,0.997843982751862,2642,6126,Ratch,8.3,E,3,2642,True
716,CDN24ANXX_2#,144,F,3,6043,6046,6900,0.996609403254973,1961,6046,Adal,4.6,F,3,1961,True
716,CDN24ANXX_2#,144,G,3,6191,6192,9970,0.997758565481908,33,6191,Ramsta,8.1,G,3,33,True
716,CDN24ANXX_2#,144,H,3,9388,6221,9332,0.997375902033676,179,6237,Ramsta,11.6,H,3,179,False
718,CDN24ANXX_3#,144,A,4,9452,9451,9450,0.998742590264056,463,9452,Ramsta,7.1,A,4,463,True
718,CDN24ANXX_3#,144,B,4,8227,6043,6046,0.997743447318174,1732,8227,Adal,5.4,B,4,1732,True
718,CDN24ANXX_3#,144,C,4,6231,9433,6069,0.995489145756978,2223,6231,Ullstorp,7.5,C,4,2223,True
718,CDN24ANXX_3#,144,D,4,8227,6043,6046,1,3870,8227,Ratch,6.2,D,4,3870,True
718,CDN24ANXX_3#,144,E,4,6237,6241,6235,0.99803536345776,2640,6237,Ratch,6.2,E,4,2640,True
718,CDN24ANXX_3#,144,F,4,9452,9451,9450,0.990080122090805,3222,9452,Ullstorp,10.6,F,4,3222,True
718,CDN24ANXX_3#,144,G,4,6180,7127,7413,0.996112730806608,3510,6180,Ullstorp,8.6,G,4,3510,True
718,CDN24ANXX_3#,144,H,4,5856,6071,6238,0.998261541433262,2623,5856,Ratch,4.4,H,4,2623,True
719,CDN24ANXX_3#,144,A,5,9470,9970,9974,0.994869647157366,3894,9470,Ratch,5.4,A,5,3894,True
719,CDN24ANXX_3#,144,B,5,6180,7127,7413,0.997881355932203,2087,6180,Ullstorp,9.6,B,5,2087,True
719,CDN24ANXX_3#,144,C,5,5856,6071,6238,0.963116883116883,2818,5856,Ratch,2.6,C,5,2818,True
719,CDN24ANXX_3#,144,D,5,6231,9433,6069,0.997946009389671,3703,6231,Ratch,2.5,D,5,3703,True
719,CDN24ANXX_3#,144,E,5,9470,9970,9974,0.997858672376874,3590,9470,Ullstorp,5.1,E,5,3590,True
719,CDN24ANXX_3#,144,F,5,6237,6241,6235,0.99582331350462,3594,6237,Ullstorp,11.6,F,5,3594,True
719,CDN24ANXX_3#,144,G,5,6104,8335,6091,0.996337240277038,2591,6104,Ratch,4.5,G,5,2591,True
719,CDN24ANXX_3#,144,H,5,6126,6115,6106,0.996941536289848,4040,6126,Ratch,10.2,H,5,4040,True
720,CDN24ANXX_3#,144,A,6,6126,6115,6106,0.996423604212199,2933,6126,Ratch,4.3,A,6,2933,True
720,CDN24ANXX_3#,144,B,6,8227,6043,6046,0.99711066165848,2071,8227,Ullstorp,9.2,B,6,2071,True
720,CDN24ANXX_3#,144,C,6,6126,6106,6115,0.997343453510436,3668,6126,Ratch,7.4,C,6,3668,True
720,CDN24ANXX_3#,144,D,6,6046,6043,6900,0.99811320754717,4068,6046,Ratch,1.3,D,6,4068,True
720,CDN24ANXX_3#,144,E,6,8241,9970,9974,0.99915931063472,777,8241,Adal,7.2,E,6,777,True
720,CDN24ANXX_3#,144,F,6,9452,9451,9450,0.99722162855311,900,9452,Adal,1.6,F,6,900,True
720,CDN24ANXX_3#,144,G,6,6104,8335,6091,0.995678567753884,2324,6104,Ullstorp,7.2,G,6,2324,True
720,CDN24ANXX_3#,144,H,6,8227,6043,6046,0.997968511934992,2262,8227,Ullstorp,9.6,H,6,2262,True
721,CDN24ANXX_4#,144,A,7,6109,9969,9970,0.997446653291993,1490,6231,Ramsta,6.6,A,7,1490,False
721,CDN24ANXX_4#,144,B,7,6104,8335,6091,0.996722575669944,494,6104,Ramsta,5.3,B,7,494,True
721,CDN24ANXX_4#,144,C,7,6237,6241,6071,0.998147004323656,256,6237,Adal,11.5,C,7,256,True
721,CDN24ANXX_4#,144,D,7,6237,6241,6235,0.996464869642068,2492,6237,Ullstorp,11.6,D,7,2492,True
721,CDN24ANXX_4#,144,E,7,6191,6198,6192,0.99610270518111,111,6191,Ramsta,9.5,E,7,111,True
721,CDN24ANXX_4#,144,F,7,6046,6043,6900,0.99868622728268,3667,6046,Ratch,3.5,F,7,3667,True
721,CDN24ANXX_4#,144,G,7,8241,9970,9974,0.99832285115304,4008,8241,Ratch,11.4,G,7,4008,True
721,CDN24ANXX_4#,144,H,7,8227,6043,6046,0.998404740200547,1964,8227,Adal,1.3,H,7,1964,True
722,CDN24ANXX_4#,144,A,8,9452,9451,9974,1,3127,9452,Ratch,9.1,A,8,3127,True
722,CDN24ANXX_4#,144,B,8,6191,6192,6198,0.996665277198833,3733,6191,Ratch,3.1,B,8,3733,True
722,CDN24ANXX_4#,144,C,8,9452,9451,9450,0.997214484679666,2197,9452,Ullstorp,6.4,C,8,2197,True
722,CDN24ANXX_4#,144,D,8,6237,6235,6241,0.998217468805704,69,6237,Ramsta,10.3,D,8,69,True
722,CDN24ANXX_4#,144,E,8,6104,6091,8335,0.999116607773852,1379,6104,Ramsta,2.6,E,8,1379,True
722,CDN24ANXX_4#,144,F,8,6231,9433,6069,1,3990,6231,Ratch,1.5,F,8,3990,True
722,CDN24ANXX_4#,144,G,8,6231,9433,6069,0.998799107908732,1231,6231,Ramsta,3.5,G,8,1231,True
722,CDN24ANXX_4#,144,H,8,6180,7127,7413,0.998186215235792,2395,6180,Ullstorp,7.5,H,8,2395,True
723,CDN24ANXX_4#,144,A,9,6231,9433,6069,0.999075999075999,1345,6231,Ramsta,2.5,A,9,1345,True
723,CDN24ANXX_4#,144,B,9,6191,6192,6036,0.995608899297424,21,6191,Ramsta,8.2,B,9,21,True
723,CDN24ANXX_4#,144,C,9,6046,6043,6900,0.997188378631678,2286,6046,Ullstorp,2.4,C,9,2286,True
723,CDN24ANXX_4#,144,D,9,6231,9433,6069,0.998689874602283,1076,6231,Adal,4.2,D,9,1076,True
723,CDN24ANXX_4#,144,E,9,6104,8335,6091,0.998242055442867,1466,6104,Ramsta,2.5,E,9,1466,True
723,CDN24ANXX_4#,144,F,9,6046,6043,6900,0.997789818907743,1677,6046,Adal,6.5,F,9,1677,True
723,CDN24ANXX_4#,144,G,9,8241,9970,9974,0.996980372420735,2295,8241,Ullstorp,2.1,G,9,2295,True
723,CDN24ANXX_4#,144,H,9,6231,9433,6069,0.998362729775992,3535,6231,Ullstorp,8.3,H,9,3535,True
724,CDN24ANXX_5#,144,A,10,6126,6115,6106,0.9983429991715,1736,6126,Adal,10.1,A,10,1736,True
724,CDN24ANXX_5#,144,B,10,6237,6235,6071,0.998925886143931,398,6237,Adal,5.6,B,10,398,True
724,CDN24ANXX_5#,144,C,10,6191,6198,6192,0.995249406175772,178,6191,Ramsta,7.5,C,10,178,True
724,CDN24ANXX_5#,144,D,10,6126,6106,6115,0.99874634350188,3349,6126,Ullstorp,2.6,D,10,3349,True
724,CDN24ANXX_5#,144,E,10,6231,9433,6069,1,3159,6231,Ratch,6.1,E,10,3159,True
724,CDN24ANXX_5#,144,F,10,8241,9974,9970,0.998270394926492,1550,8241,Ramsta,2.1,F,10,1550,True
724,CDN24ANXX_5#,144,G,10,5856,6071,6238,0.998965017594701,1978,5856,Adal,5.4,G,10,1978,True
724,CDN24ANXX_5#,144,H,10,9452,9451,9450,0.999507631708518,2966,9452,Ratch,11.4,H,10,2966,True
726,CDN24ANXX_5#,144,A,11,6104,8335,6091,0.997701149425287,3653,6104,Ratch,10.3,A,11,3653,True
726,CDN24ANXX_5#,144,B,11,6180,7127,7413,0.996680497925311,3970,6180,Ratch,2.5,B,11,3970,True
726,CDN24ANXX_5#,144,C,11,9470,9970,9974,0.99659429544487,3280,9470,Ullstorp,9.1,C,11,3280,True
726,CDN24ANXX_5#,144,D,11,6237,6241,6235,0.998216276477146,66,6237,Ramsta,3.1,D,11,66,True
726,CDN24ANXX_5#,144,E,11,6191,6192,6198,0.995493465525011,4027,6191,Ratch,4.6,E,11,4027,True
726,CDN24ANXX_5#,144,F,11,6126,6115,6106,0.99815469783177,2216,6126,Ullstorp,7.5,F,11,2216,True
726,CDN24ANXX_5#,144,G,11,6104,8335,6091,0.997842291094547,3945,6104,Ratch,1.1,G,11,3945,True
726,CDN24ANXX_5#,144,H,11,9452,9451,9450,0.999377528789294,1392,9452,Ramsta,3.1,H,11,1392,True
727,CDN24ANXX_5#,144,A,12,6191,6198,6192,0.994863990869317,2300,6191,Ullstorp,9.5,A,12,2300,True
727,CDN24ANXX_5#,144,B,12,9452,9451,9974,0.99843075715967,2555,9452,Ullstorp,9.1,B,12,2555,True
727,CDN24ANXX_5#,144,C,12,6191,6192,6198,0.982890704800817,3832,6191,Ratch,10.3,C,12,3832,True
727,CDN24ANXX_5#,144,D,12,6192,6191,8427,0.994563986409966,nan,nan,nan,nan,D,12,11x3?,False
727,CDN24ANXX_5#,144,E,12,6104,8335,6091,0.998329048843188,865,6104,Adal,5.1,E,12,865,True
727,CDN24ANXX_5#,144,F,12,9470,9974,9969,0.995085995085995,2206,9470,Ullstorp,6.4,F,12,2206,True
727,CDN24ANXX_5#,144,G,12,6043,6046,6900,0.999580536912752,3891,6046,Ratch,11.6,G,12,3891,True
727,CDN24ANXX_5#,144,H,12,6104,6091,8335,0.998634812286689,386,6016,Adal,9.5,H,12,386,False
708,CDN2BANXX_1#,145,,,6231,9433,6069,0.998810535259133,2026,9470,Ullstorp,4.1,A,1,2026,TRUE
719,CDN2BANXX_1#,145,,,6191,6198,6188,0.995834223456526,320,6237,Adal,9.3,B,1,320,TRUE
720,CDN2BANXX_1#,145,,,9452,9451,9450,0.997827914798206,3579,6104,Ullstorp,2.2,C,1,3579,TRUE
706,CDN2BANXX_1#,145,,,6104,8335,6091,0.998821007502679,1119,8227,Adal,10.1,D,1,1119,TRUE
711,CDN2BANXX_1#,145,,,8241,9970,9974,0.997855493236555,2613,9470,Ratch,3.4,E,1,2613,TRUE
724,CDN2BANXX_1#,145,,,6231,9433,6069,0.998433160031337,813,6104,Adal,5.3,F,1,813,TRUE
715,CDN2BANXX_1#,145,,,9470,9970,9974,0.99739989599584,954,6104,Adal,9.3,G,1,954,FALSE
722,CDN2BANXX_1#,145,,,8241,9970,9974,0.99860853432282,2176,6231,Ullstorp,1.1,H,1,2176,TRUE
